TIME,ID,AGE,S,ETHBLACK,ASVABC,URBAN,REGNE,REGNC,REGW,REGS,EARNINGS,AGESQ
11,1061,32,12,0,58.5,1,0,1,0,0,20.735685,1024
11,1062,32,12,0,59.75,1,0,1,0,0,13.823791,1024
11,1073,32,13,1,37,1,0,0,0,1,7.8910804,1024
11,1074,29,12,1,36,1,0,0,0,1,7.3842068,841
11,1078,31,16,1,57.25,1,0,0,0,1,17.763569,961
11,1079,30,14,1,41,1,0,0,0,1,9.7457724,900
11,1081,29,14,0,54,1,0,0,0,1,13.558832,841
11,1082,28,16,0,54.5,1,0,0,0,1,22.15262,784
11,1083,31,14,0,57.5,0,0,0,0,1,6.9118943,961
11,1084,34,9,0,39.5,1,0,0,0,1,12.45293,1156
11,1091,33,10,0,50.25,0,0,0,0,1,9.676651,1089
11,1092,28,12,0,49.5,0,0,0,0,1,6.9118943,784
11,1093,30,16,0,51,1,0,0,0,1,19.099867,900
11,1094,32,12,0,48,1,1,0,0,0,15.505685,1024
11,1096,33,11,0,39,0,0,0,0,1,9.9646492,1089
11,1097,33,14,0,61.75,1,0,0,0,1,9.9646492,1089
11,1099,30,14,0,57,1,0,0,0,1,10.632795,900
11,1104,32,15,0,56.25,1,0,0,0,1,16.611589,1024
11,1105,29,16,0,54.25,1,0,0,0,1,16.415749,841
11,1107,34,12,0,53,0,0,0,0,1,17.993959,1156
11,1111,34,12,0,53,0,0,0,0,1,11.623504,1156
11,1134,27,11,0,52,1,0,0,0,1,12.671808,729
11,1135,26,18,0,49.75,1,0,0,0,1,17.083897,676
11,1138,34,16,0,57.75,1,0,0,0,1,13.28236,1156
11,1146,29,16,0,37.5,1,0,0,0,1,11.519825,841
11,1150,27,11,1,35,1,0,0,0,1,8.0638762,729
11,1153,27,10,1,33.5,1,0,0,0,1,5.5410337,729
11,1155,29,14,1,40,1,0,0,0,1,16.600069,841
11,1159,29,15,1,47,1,0,0,0,1,10.079845,841
11,1160,27,14,1,40,1,0,0,0,1,9.4116936,729
11,1166,29,13,1,46.25,1,0,0,0,1,6.1746273,841
11,1168,30,12,1,35.5,1,0,0,0,1,3.9397798,900
11,1174,31,16,0,61.75,1,0,0,0,1,18.454762,961
11,1176,26,16,0,48.25,1,0,0,0,1,12.130377,676
11,1178,28,17,0,55.5,1,0,0,0,1,10.828636,784
11,1180,32,13,0,41.5,1,0,0,0,1,16.841978,1024
11,1181,34,13,0,55.25,0,0,0,0,1,23.258528,1156
11,1185,30,19,0,63.5,1,0,0,0,1,5.7138324,900
11,1187,30,18,0,59,1,0,0,0,1,19.929298,900
11,1188,28,15,0,58,1,0,0,0,1,7.6030846,784
11,1189,32,14,1,46.25,1,0,0,0,1,11.070549,1024
11,1190,31,12,1,40,1,0,0,0,1,11.070549,961
11,1191,30,15,1,39.25,1,0,0,0,1,10.287204,900
11,1193,26,12,1,36,1,0,0,0,1,9.8494492,676
11,1194,33,12,1,41.5,1,1,0,0,0,19.629784,1089
11,1195,28,16,1,53.75,1,0,0,0,1,16.83046,784
11,1197,26,16,0,52.25,1,0,0,0,1,17.348858,676
11,1200,30,16,0,48,1,0,0,0,1,2.5919604,900
11,1201,29,15,1,43,1,0,0,0,1,14.49194,841
11,1202,31,16,1,37.75,1,0,0,0,1,8.6168289,961
11,1203,30,12,1,40.75,1,0,0,0,1,7.1998906,900
11,1204,29,9,0,31.25,1,0,0,0,1,9.3195372,841
11,1207,31,13,1,40.75,1,0,0,0,1,6.9118943,961
11,1208,33,20,1,60.25,1,0,0,0,1,14.307622,1089
11,1215,28,12,1,35,1,0,0,0,1,8.0638762,784
11,1216,30,12,1,36.75,1,0,0,0,1,6.5087013,900
11,1217,28,12,1,33.75,1,0,0,0,1,6.4741421,784
11,1218,26,13,1,35.75,1,0,0,0,1,18.546913,676
11,1220,27,12,1,34.5,1,0,0,0,1,6.3819838,729
11,1222,27,12,1,31.5,1,0,0,0,1,7.0270915,729
11,1223,26,13,1,30.25,1,0,0,0,1,8.8011465,676
11,1224,31,13,1,43,1,0,0,0,1,6.9118943,961
11,1225,33,12,0,30.25,1,0,0,0,1,6.6354189,1089
11,1228,29,12,0,49.5,1,0,0,0,1,7.8680406,841
11,1229,29,12,0,49.5,1,0,0,0,1,9.7803297,841
11,1230,33,12,0,43,1,0,0,0,1,6.3474216,1089
11,1234,30,16,0,39.25,1,0,0,1,0,15.448085,900
11,1235,29,12,0,37,1,0,0,1,0,23.03965,841
11,1242,26,11,0,35.75,0,0,0,0,1,5.759912,676
11,1249,32,12,0,58.5,0,0,0,0,1,8.6398687,1024
11,1251,27,12,0,44.75,0,0,0,0,1,6.6814971,729
11,1253,27,12,0,48.75,1,0,0,0,1,8.3057947,729
11,1256,28,12,0,39.75,1,0,0,0,1,9.4116936,784
11,1260,31,9,0,35.75,1,0,0,0,1,10.943833,961
11,1262,31,16,0,60,1,0,0,1,0,17.752052,961
11,1263,30,12,0,53.75,0,0,0,0,1,6.9118943,900
11,1270,28,16,1,52.5,1,0,0,0,1,14.952733,784
11,1275,32,12,0,30.5,0,0,0,0,1,9.9646492,1024
11,1281,27,16,0,55,1,0,0,0,1,10.333283,729
11,1283,27,16,0,61.25,1,0,0,0,1,8.6398687,729
11,1293,32,16,1,44.75,1,0,0,0,1,20.159691,1024
11,1294,27,12,1,50.5,1,0,0,0,1,11.519825,729
11,1296,29,12,0,43.25,1,0,0,0,1,7.1998906,841
11,1304,26,16,0,54.5,1,0,0,0,1,7.2459698,676
11,1310,29,16,0,47.25,1,1,0,0,0,6.9118943,841
11,1311,33,16,0,52.75,1,0,0,0,1,19.272667,1089
11,1318,33,8,0,45,0,0,0,0,1,6.4626217,1089
11,1319,28,12,0,31.5,1,0,0,0,1,11.992136,784
11,1320,33,13,0,63.75,0,0,0,0,1,17.717491,1089
11,1323,28,17,0,58.25,0,0,0,0,1,16.058632,784
11,1327,29,12,0,51,1,0,0,0,1,8.5822687,841
11,1334,32,12,0,57.25,0,0,0,0,1,19.134424,1024
11,1335,30,12,0,41.75,1,0,0,0,1,11.070549,900
11,1337,33,8,0,36.5,0,0,0,0,1,9.2964973,1089
11,1339,28,12,0,33.5,1,0,0,0,1,4.9304838,784
11,1340,33,12,0,42,0,0,0,0,1,4.8959255,1089
11,1341,32,12,0,39,0,0,0,0,1,6.4626217,1024
11,1342,31,9,0,31,0,0,0,0,1,7.1998906,961
11,1345,32,12,0,54.75,1,0,0,0,1,16.876539,1024
11,1346,28,12,0,40.5,1,0,0,0,1,12.717886,784
11,1347,29,14,0,50.5,1,0,0,0,1,16.496391,841
11,1348,29,20,0,58,1,0,0,0,1,13.685552,841
11,1351,27,12,0,41.75,1,0,0,0,1,6.623899,729
11,1353,27,12,0,47.5,0,0,0,0,1,14.342179,729
11,1356,28,16,0,58,1,0,0,0,1,8.4440298,784
11,1357,34,12,0,34.25,1,0,0,0,1,13.00588,1156
11,1358,30,14,0,44.5,1,0,0,0,1,19.583702,900
11,1360,34,12,0,48.5,1,0,0,0,1,5.759912,1156
11,1362,28,16,0,62.25,1,0,0,0,1,19.422426,784
11,1363,32,16,0,53.75,1,0,1,0,0,20.159691,1024
11,1364,27,16,0,54.75,1,0,0,0,1,21.599672,729
11,1367,30,16,0,59.75,1,1,0,0,0,8.7550659,900
11,1369,30,12,0,51.25,1,0,0,0,1,12.095814,900
11,1374,27,16,0,50.5,1,0,0,0,1,4.6079297,729
11,1379,26,15,1,42.75,1,0,0,0,1,5.9903092,676
11,1383,28,10,1,29.75,1,0,0,0,1,10.771036,784
11,1384,28,12,1,38.75,1,0,0,0,1,5.5295162,784
11,1385,27,13,1,46.25,1,0,0,0,1,14.975774,729
11,1387,29,11,1,32.5,0,0,0,0,1,6.9118943,841
11,1392,33,7,0,31,0,0,0,0,1,4.8959255,1089
11,1394,31,15,0,56,0,0,0,0,1,19.307224,961
11,1396,27,12,0,45.25,1,0,0,0,1,11.519825,729
11,1408,28,14,0,50.25,1,0,0,0,1,23.258528,784
11,1412,28,12,0,41.5,1,0,0,0,1,11.519825,784
11,1417,26,9,0,40.75,1,0,0,0,1,9.3310585,676
11,1420,28,8,0,49,1,0,0,0,1,9.2158594,784
11,1423,32,12,0,52.75,0,0,0,0,1,10.022246,1024
11,1427,26,14,0,56.75,1,0,0,0,1,12.671808,676
11,1428,31,12,0,55.75,0,1,0,0,0,9.400176,961
11,1429,33,16,0,56.75,1,0,0,0,1,6.7160559,1089
11,1430,30,16,0,49.25,1,0,0,0,1,21.311678,900
11,1432,30,16,1,40.25,1,0,0,0,1,12.176455,900
11,1433,28,17,1,44,1,0,0,0,1,11.496782,784
11,1434,29,11,0,31.25,1,0,0,0,1,8.3518715,841
11,1437,27,10,1,34.25,0,0,0,0,1,4.8959255,729
11,1448,32,13,1,33,1,0,0,0,1,9.791851,1024
11,1459,27,12,0,56.25,1,0,0,1,0,11.208787,729
11,1474,33,13,0,55.25,1,0,0,0,1,7.7528424,1089
11,1476,27,13,0,47.75,1,0,0,0,1,16.058632,729
11,1479,29,18,0,62.75,1,0,0,0,1,9.6651316,841
11,1480,32,14,1,34,1,0,0,0,1,6.623899,1024
11,1486,32,12,1,47.5,1,0,0,0,1,10.943833,1024
11,1495,33,12,0,44.25,1,0,0,0,1,10.402402,1089
11,1496,30,16,0,60,1,0,0,0,1,16.911097,900
11,1497,32,16,0,63.25,0,0,0,0,1,20.102095,1024
11,1500,31,12,0,43.5,0,0,0,0,1,12.671808,961
11,1501,28,17,0,63.25,1,0,0,0,1,21.311678,784
11,1504,33,18,0,62,1,0,0,0,1,20.136652,1089
11,1507,29,12,0,50.25,1,0,0,0,1,6.1400666,841
11,1508,26,14,0,62,0,0,0,0,1,21.035194,676
11,1510,27,16,0,54.25,1,0,0,0,1,7.8910804,729
11,1511,30,16,0,54.5,1,0,0,0,1,10.517597,900
11,1512,30,15,0,60.5,0,0,0,0,1,17.279737,900
11,1513,29,12,0,41.25,1,0,0,0,1,7.1998906,841
11,1514,31,12,0,45.75,1,0,0,0,1,16.611589,961
11,1515,28,12,0,47.25,0,0,0,0,1,11.519825,784
11,1517,30,12,1,33.75,1,0,0,0,1,5.1839213,900
11,1520,34,12,1,34,1,0,0,0,1,11.070549,1156
11,1522,32,16,1,58.5,1,0,0,0,1,10.794075,1024
11,1523,26,12,1,43.25,1,0,0,0,1,8.6974649,676
11,1527,34,12,1,31.75,1,0,0,0,1,7.4878869,1156
11,1530,26,15,1,41.75,1,0,0,0,1,8.0984373,676
11,1531,28,12,0,49.25,1,0,0,0,1,9.8494492,784
11,1541,30,12,0,41.75,1,0,0,1,0,6.4741421,900
11,1545,31,12,0,37.25,1,0,0,1,0,7.4878869,961
11,1554,31,12,0,52.75,1,0,0,0,1,15.206169,961
11,1555,30,14,0,53.75,1,0,1,0,0,10.367843,900
11,1557,28,12,0,42.5,1,0,0,1,0,7.1998906,784
11,1563,31,18,0,62,1,0,0,1,0,19.687376,961
11,1565,27,18,0,59.75,1,0,0,1,0,12.049736,729
11,1567,32,14,0,59.25,1,0,0,1,0,23.811472,1024
11,1568,30,12,0,55.25,1,1,0,0,0,7.6491613,900
11,1571,28,12,0,53,1,0,0,1,0,8.5016298,784
11,1574,29,16,0,59,1,0,0,1,0,15.874315,841
11,1577,30,12,0,52.25,1,0,0,1,0,17.199095,900
11,1578,28,12,0,38.5,1,0,0,1,0,9.791851,784
11,1579,29,12,0,41,1,0,0,1,0,11.692618,841
11,1580,28,11,0,37.75,1,0,0,1,0,14.399781,784
11,1581,29,12,0,35.5,1,0,0,1,0,5.759912,841
11,1582,33,12,0,54.25,1,0,0,1,0,18.374119,1089
11,1584,27,12,0,58.75,0,0,0,1,0,6.9118943,729
11,1586,27,12,0,51.75,1,0,0,1,0,10.943833,729
11,1589,29,16,0,51.5,1,0,0,1,0,7.7989197,841
11,1598,26,12,0,51.5,1,0,0,1,0,10.713436,676
11,1602,26,12,0,47.5,1,0,0,1,0,13.93899,676
11,1605,32,12,0,50.25,1,0,0,1,0,6.5202198,1024
11,1607,33,12,0,55,1,0,0,1,0,7.0386109,1089
11,1610,32,12,0,43.25,1,0,0,1,0,5.1839213,1024
11,1611,26,12,0,53.5,1,0,0,0,1,12.095814,676
11,1612,29,12,0,52.75,0,0,1,0,0,7.8334804,841
11,1613,26,13,0,48.25,1,0,0,1,0,4.8959255,676
11,1622,32,16,0,56.25,1,0,0,1,0,28.799562,1024
11,1623,31,17,0,63.5,1,0,0,1,0,6.554781,961
11,1626,27,16,0,62.25,1,0,0,1,0,17.717491,729
11,1628,31,12,0,54.75,1,0,1,0,0,14.399781,961
11,1629,29,12,0,52.25,1,0,0,1,0,14.399781,841
11,1630,27,15,0,54,1,0,0,1,0,9.5729752,729
11,1632,27,18,0,63.25,1,0,0,1,0,18.431719,729
11,1633,26,20,0,57.25,1,0,0,0,1,19.376341,676
11,1634,30,16,0,63,1,0,1,0,0,17.510132,900
11,1635,28,12,0,48,1,0,0,1,0,9.9070473,784
11,1640,33,12,0,52,0,0,0,1,0,13.766187,1089
11,1647,30,9,0,48.75,1,0,0,1,0,6.9118943,900
11,1653,33,16,0,57.5,1,0,0,1,0,41.839985,1089
11,1654,32,11,0,54.5,1,0,0,1,0,13.754672,1024
11,1656,32,12,0,54.25,1,0,0,1,0,8.3057947,1024
11,1657,30,14,0,60.5,1,0,0,1,0,8.0869179,900
11,1658,28,16,0,61.25,1,0,0,1,0,14.399781,784
11,1659,27,14,0,51.75,1,0,0,1,0,24.191628,729
11,1660,34,12,0,42,1,0,0,1,0,17.279737,1156
11,1667,26,11,0,50.75,1,0,0,1,0,16.070154,676
11,1670,27,16,0,61.5,1,0,0,1,0,25.942642,729
11,1672,28,12,0,56.25,1,0,0,1,0,10.079845,784
11,1676,29,16,0,59.5,1,0,0,1,0,22.406055,841
11,1681,28,16,0,49.25,1,0,0,1,0,23.131809,784
11,1685,32,13,1,39.75,1,0,0,1,0,9.9646492,1024
11,1686,31,11,1,38.25,1,0,0,1,0,5.759912,961
11,1706,30,12,0,45.25,0,0,0,1,0,12.164935,900
11,1710,32,16,0,55,1,1,0,0,0,10.229605,1024
11,1713,32,20,1,54.5,1,0,0,1,0,10.667358,1024
11,1714,33,14,1,34.75,1,0,0,1,0,10.045288,1089
11,1717,28,13,1,49.75,1,0,0,1,0,21.864622,784
11,1725,29,11,0,37,1,0,0,1,0,9.791851,841
11,1726,28,12,0,41,1,0,0,1,0,172.79738,784
11,1731,27,12,0,59.25,1,0,0,1,0,12.671808,729
11,1733,29,16,0,57.5,1,0,0,1,0,24.917374,841
11,1734,28,17,0,57.5,0,0,0,1,0,9.2158594,784
11,1735,31,17,0,55.25,1,0,0,1,0,12.38381,961
11,1736,28,17,0,51.25,1,0,0,1,0,18.270441,784
11,1738,32,14,0,52.5,1,0,0,1,0,14.399781,1024
11,1739,30,15,0,62.75,1,0,0,1,0,19.376341,900
11,1745,27,17,0,58,1,0,0,1,0,12.637243,729
11,1746,33,19,0,62,1,0,0,1,0,17.717491,1089
11,1758,27,15,1,34.25,1,0,0,1,0,11.957578,729
11,1759,29,13,1,38.5,1,0,0,1,0,6.1055079,841
11,1761,27,12,0,51.75,1,0,0,1,0,16.127752,729
11,1764,26,11,0,39,1,0,0,1,0,6.9579716,676
11,1769,27,12,0,44.25,1,0,0,1,0,9.2158594,729
11,1787,28,16,0,46.5,1,0,0,1,0,8.5707483,784
11,1788,26,12,0,55,1,0,0,1,0,13.28236,676
11,1790,29,12,0,56.25,0,0,0,0,1,5.3106389,841
11,1791,29,13,0,53.5,1,0,0,1,0,21.311678,841
11,1793,27,14,0,53,1,0,0,1,0,21.599672,729
11,1796,29,12,0,51.75,1,0,0,1,0,8.6398687,841
11,1800,31,12,0,62.25,1,0,0,1,0,12.349255,961
11,1802,27,12,0,56,1,0,0,1,0,5.6447144,729
11,1803,29,17,0,54,1,0,0,1,0,15.413525,841
11,1804,31,17,0,62.25,1,0,0,1,0,16.611589,961
11,1805,26,12,0,51,1,0,0,1,0,10.367843,676
11,1806,30,12,0,51.75,1,0,0,1,0,21.311678,900
11,1826,30,12,0,52.75,1,0,0,1,0,13.386036,900
11,1832,27,12,1,38.75,1,0,0,1,0,5.759912,729
11,1843,33,17,0,62.75,1,0,0,1,0,27.854937,1089
11,1849,26,12,0,46.5,1,0,0,1,0,5.759912,676
11,1854,27,16,0,59,1,0,0,1,0,13.063479,729
11,1855,30,11,0,37.75,1,0,0,1,0,12.959804,900
11,1859,32,12,0,52.5,0,1,0,0,0,16.358152,1024
11,1861,31,18,0,58.75,1,0,0,0,1,20.378572,961
11,1862,32,12,0,46,0,1,0,0,0,4.8959255,1024
11,1865,30,12,0,45.5,0,1,0,0,0,7.1422906,900
11,1867,28,12,0,60,0,1,0,0,0,12.095814,784
11,1868,33,13,0,47.25,0,1,0,0,0,5.759912,1089
11,1870,30,14,0,53.5,0,1,0,0,0,5.4719167,900
11,1873,27,12,0,38,0,1,0,0,0,6.6354189,729
11,1883,27,12,0,51.75,0,1,0,0,0,5.759912,729
11,1886,32,18,0,63,1,1,0,0,0,27.071592,1024
11,1887,30,12,0,32.5,0,1,0,0,0,4.8959255,900
11,1888,29,12,0,36.75,0,1,0,0,0,6.9694948,841
11,1889,28,13,0,49,0,1,0,0,0,6.163105,784
11,1890,27,12,0,36.75,0,1,0,0,0,8.6398687,729
11,1891,30,12,0,53.75,0,1,0,0,0,7.9371576,900
11,1892,26,12,0,51.25,1,1,0,0,0,7.948679,676
11,1893,30,16,0,47.25,1,0,0,0,1,13.178681,900
11,1894,28,14,0,47,0,1,0,0,0,12.38381,784
11,1895,31,14,0,58.75,0,1,0,0,0,19.595219,961
11,1899,32,12,0,45,0,1,0,0,0,9.791851,1024
11,1902,27,12,0,50,0,1,0,0,0,12.084295,729
11,1903,32,12,0,44,0,1,0,0,0,10.943833,1024
11,1905,27,12,0,49,0,1,0,0,0,21.887667,729
11,1906,31,18,0,62.25,1,0,0,1,0,26.138483,961
11,1911,28,12,0,53.5,0,1,0,0,0,23.097246,784
11,1912,30,13,0,46.5,1,0,0,1,0,10.079845,900
11,1913,26,12,0,45,0,1,0,0,0,7.6030846,676
11,1914,33,18,0,61.25,0,0,0,0,1,9.6536121,1089
11,1918,30,12,0,56,0,1,0,0,0,21.887667,900
11,1921,32,12,0,32.5,0,1,0,0,0,12.959804,1024
11,1924,28,12,0,45.75,1,1,0,0,0,17.279737,784
11,1925,29,12,0,57,0,1,0,0,0,15.43656,841
11,1928,33,8,0,28.75,0,1,0,0,0,6.623899,1089
11,1930,29,16,0,61.75,1,1,0,0,0,13.20172,841
11,1932,27,12,0,45,0,1,0,0,0,6.623899,729
11,1934,28,12,0,61.5,0,1,0,0,0,16.219913,784
11,1936,32,15,0,56.75,1,0,1,0,0,8.9278631,1024
11,1942,30,14,0,56,1,0,0,1,0,6.4741421,900
11,1947,30,12,0,48,0,1,0,0,0,5.759912,900
11,1948,27,12,0,52.25,1,0,1,0,0,4.8959255,729
11,1949,33,16,0,54.25,1,1,0,0,0,13.455156,1089
11,1952,26,17,0,46.5,1,0,0,0,1,23.03965,676
11,1953,27,16,0,58.75,1,1,0,0,0,11.519825,729
11,1957,31,12,0,37.25,1,1,0,0,0,13.90443,961
11,1958,31,15,0,56.75,1,1,0,0,0,13.83531,961
11,1959,30,11,0,43.75,1,0,0,0,1,10.310241,900
11,1962,32,12,0,38.25,1,1,0,0,0,9.2619362,1024
11,1963,30,12,0,54.5,0,1,0,0,0,14.399781,900
11,1964,33,12,0,48.5,0,1,0,0,0,12.38381,1089
11,1965,30,12,0,50,1,1,0,0,0,6.831255,900
11,1967,28,16,0,51.75,1,0,0,0,1,7.2574883,784
11,1972,26,16,1,48.25,1,0,0,0,1,8.4670725,676
11,1975,27,12,0,53,1,0,1,0,0,9.8148918,729
11,1977,28,12,0,43.75,1,0,1,0,0,10.598239,784
11,1978,26,14,0,40,1,0,1,0,0,14.802974,676
11,1979,33,12,0,60.75,1,0,1,0,0,13.316916,1089
11,1985,29,12,0,47.75,0,0,1,0,0,9.5614519,841
11,1987,30,12,0,50,1,0,1,0,0,8.0638762,900
11,1991,28,9,0,35,1,0,0,1,0,5.759912,784
11,1992,27,13,0,39.75,1,0,1,0,0,18.950109,729
11,1994,32,13,0,58.5,1,0,0,0,1,7.1998906,1024
11,1996,33,12,0,53.5,1,0,1,0,0,8.0638762,1089
11,1999,27,16,0,52.25,1,0,1,0,0,9.0661001,729
11,2000,30,12,0,49.5,0,0,1,0,0,10.943833,900
11,2004,30,16,0,61,1,0,1,0,0,14.952733,900
11,2007,29,14,0,58,1,0,1,0,0,12.913723,841
11,2010,33,19,0,56.75,1,0,0,1,0,29.352505,1089
11,2012,30,12,0,48.75,1,0,1,0,0,8.0638762,900
11,2014,30,12,0,55.5,1,0,1,0,0,8.4325094,900
11,2015,26,13,0,32.5,1,0,1,0,0,5.5871139,676
11,2016,29,16,0,55.75,1,0,1,0,0,12.879163,841
11,2018,30,12,0,55,1,0,1,0,0,9.9070473,900
11,2020,26,12,0,39.5,1,0,1,0,0,9.2158594,676
11,2022,26,12,0,40,1,0,1,0,0,9.2158594,676
11,2024,31,15,0,62,1,0,1,0,0,17.164537,961
11,2027,32,19,0,63.25,0,0,1,0,0,8.3518715,1024
11,2031,27,11,0,30,1,0,1,0,0,6.0479069,729
11,2032,26,12,0,39.5,1,0,1,0,0,6.8197365,676
11,2033,27,12,0,56,1,0,0,0,1,12.072776,729
11,2037,29,18,0,58,1,0,1,0,0,21.887667,841
11,2038,29,18,0,61.5,1,0,1,0,0,28.235083,841
11,2043,33,17,0,60.25,0,0,1,0,0,13.720111,1089
11,2045,26,12,0,44,0,0,1,0,0,10.943833,676
11,2047,34,13,0,55.25,1,1,0,0,0,14.849054,1156
11,2048,31,16,0,59.75,1,0,0,1,0,17.717491,961
11,2049,29,15,0,60,0,0,1,0,0,11.623504,841
11,2051,26,11,0,35.5,0,0,1,0,0,5.759912,676
11,2054,32,7,0,34.25,0,0,1,0,0,13.535796,1024
11,2055,32,12,0,61.25,0,0,1,0,0,14.008105,1024
11,2058,28,12,1,57,1,0,1,0,0,11.070549,784
11,2059,27,11,0,35,0,0,1,0,0,4.9304838,729
11,2060,26,12,0,47,0,0,1,0,0,7.4878869,676
11,2061,29,16,0,61,1,0,0,1,0,38.764214,841
11,2062,28,13,0,47.5,0,0,1,0,0,11.519825,784
11,2063,28,12,0,47.75,0,0,1,0,0,5.759912,784
11,2066,28,12,0,42.25,0,0,1,0,0,6.9118943,784
11,2067,28,12,0,52,0,0,1,0,0,14.929692,784
11,2068,29,16,0,50.75,1,0,1,0,0,14.399781,841
11,2070,31,12,0,35,0,0,1,0,0,9.5153732,961
11,2071,28,13,0,57.5,0,0,1,0,0,8.478591,784
11,2073,31,12,0,60,1,0,1,0,0,7.084692,961
11,2075,33,12,0,59.25,0,0,1,0,0,23.719318,1089
11,2080,32,12,0,57.5,0,0,1,0,0,6.9118943,1024
11,2082,27,12,0,53.25,0,0,1,0,0,7.6030846,729
11,2083,33,16,0,63.25,1,0,0,0,1,9.5038567,1089
11,2085,26,12,0,52.75,1,0,1,0,0,12.176455,676
11,2086,32,12,0,50,0,0,1,0,0,5.5755959,1024
11,2087,30,12,0,51.75,0,0,1,0,0,14.399781,900
11,2088,29,14,0,53.75,0,0,1,0,0,20.286409,841
11,2091,28,9,0,30.5,0,0,1,0,0,7.6606812,784
11,2094,32,10,0,32.75,0,0,1,0,0,8.53619,1024
11,2097,31,12,0,48.25,0,0,1,0,0,16.277512,961
11,2099,28,13,0,46.25,0,0,1,0,0,17.164537,784
11,2100,33,12,0,62.25,0,0,1,0,0,14.514977,1089
11,2101,31,12,0,60.75,1,0,1,0,0,22.348457,961
11,2103,34,13,0,49,0,0,1,0,0,9.791851,1156
11,2105,32,12,0,47.5,0,0,1,0,0,8.6629086,1024
11,2106,32,12,0,52.75,0,0,1,0,0,11.519825,1024
11,2107,29,14,0,58.25,0,0,1,0,0,14.98729,841
11,2110,27,17,0,60.5,1,0,0,1,0,23.03965,729
11,2114,27,12,0,44,0,0,0,0,1,9.2158594,729
11,2115,32,12,0,39.25,0,0,0,0,1,4.492732,1024
11,2116,29,12,0,39.25,0,0,0,0,1,7.096211,841
11,2118,29,12,0,44.25,0,0,0,0,1,19.353302,841
11,2119,33,12,0,57.25,1,0,0,0,1,10.367843,1089
11,2120,27,12,0,47.75,1,0,0,0,1,6.4626217,729
11,2122,31,12,0,37.75,0,0,0,0,1,7.3611689,961
11,2123,29,16,0,51.5,0,0,0,0,1,9.7457724,841
11,2124,26,16,0,54.75,0,0,0,0,1,12.280133,676
11,2129,30,12,0,48,0,0,0,0,1,5.0687227,900
11,2132,27,14,0,52.75,0,0,0,0,1,13.247798,729
11,2133,29,14,0,53.25,0,0,0,0,1,8.6513872,841
11,2134,28,9,0,36.25,0,0,0,0,1,6.1055079,784
11,2135,28,8,0,37.5,0,0,0,0,1,17.279737,784
11,2136,32,17,0,53.25,0,0,0,0,1,9.0776205,1024
11,2138,29,12,0,51.5,0,0,0,0,1,9.4116936,841
11,2140,27,12,0,45.5,0,1,0,0,0,12.671808,729
11,2141,26,16,0,38,0,0,0,0,1,10.367843,676
11,2143,29,12,0,48.5,1,0,1,0,0,6.9118943,841
11,2145,33,12,0,53.75,0,0,0,0,1,12.176455,1089
11,2146,31,12,0,53.25,0,0,0,0,1,5.759912,961
11,2147,29,14,0,60.25,0,0,0,0,1,9.9070473,841
11,2149,27,15,0,58.5,0,0,1,0,0,6.3359041,729
11,2150,28,14,0,41,0,0,0,0,1,13.674033,784
11,2151,27,13,0,57.5,0,0,0,0,1,8.3518715,729
11,2152,31,12,0,52.5,0,0,0,0,1,6.6123772,961
11,2154,31,13,0,60.75,0,0,0,0,1,11.082067,961
11,2155,30,15,0,53.5,1,0,0,0,1,17.993959,900
11,2159,32,16,1,54.25,1,0,0,0,1,19.6413,1024
11,2160,27,7,0,30.75,0,0,0,0,1,4.8959255,729
11,2161,31,12,0,54.75,0,0,0,0,1,4.9420056,961
11,2162,28,14,0,57.25,1,0,0,0,1,6.9118943,784
11,2163,32,12,0,46.25,0,0,0,0,1,18.431719,1024
11,2164,27,18,1,50,1,0,0,0,1,15.793678,729
11,2165,30,12,0,45,0,0,0,0,1,5.759912,900
11,2167,28,16,0,45.75,0,0,0,0,1,15.355922,784
11,2169,29,13,1,54,1,0,0,0,1,13.28236,841
11,2172,28,14,0,48.5,0,0,0,0,1,13.846828,784
11,2173,30,12,0,52.75,0,0,0,0,1,10.713436,900
11,2176,29,13,0,49.5,0,0,0,0,1,11.715662,841
11,2180,29,12,0,50.5,0,0,0,0,1,13.823791,841
11,2183,31,14,0,50.5,1,0,0,0,1,18.212841,961
11,2185,28,15,0,50.25,1,0,0,0,1,25.597048,784
11,2189,28,16,0,54.5,1,0,0,0,1,11.899976,784
11,2191,33,12,0,51.5,0,0,0,0,1,8.2021151,1089
11,2194,27,9,0,39.25,0,0,0,0,1,10.367843,729
11,2197,27,12,1,33.5,0,0,0,0,1,6.9118943,729
11,2200,27,17,0,61,1,0,0,1,0,18.270441,729
11,2202,28,16,0,56.5,1,0,0,0,1,18.823389,784
11,2203,29,12,0,45,0,0,0,0,1,9.0200224,841
11,2204,29,15,0,56,0,0,0,0,1,8.0638762,841
11,2205,29,14,0,50.25,0,0,0,0,1,7.3150897,841
11,2208,29,12,1,45.25,0,0,0,0,1,11.519825,841
11,2209,27,13,1,39,0,0,0,0,1,16.127752,729
11,2210,26,12,1,38.75,0,0,0,0,1,9.0200224,676
11,2211,30,12,1,40,0,0,0,0,1,11.266385,900
11,2212,27,12,1,37.25,0,0,0,0,1,7.4878869,729
11,2214,27,12,1,44.75,0,0,0,0,1,8.6398687,729
